time,user,post,dist
1245970535,66419,714,6
1245970535,197677,714,3
1245970536,199763,714,100
1245970536,217912,714,100
1245970537,135306,714,100
1245970537,291032,714,3
1245970537,85432,714,4
1245970538,217945,714,2
1245970541,108598,714,3
1245970541,48555,714,3
1245970541,56325,714,3
1245970542,68443,714,5
1245970542,148205,714,4
1245970543,82708,714,100
1245970543,281670,714,3
1245970543,135500,714,3
1245970544,42543,714,4
1245970544,161758,714,100
1245970545,66277,714,3
1245970546,87020,714,3
1245970546,299028,714,100
1245970547,246157,714,100
1245970548,184412,714,100
1245970548,288465,714,3
1245970549,156248,714,100
1245970550,175048,714,3
1245970550,102759,714,100
1245970550,160682,714,3
1245970552,87211,714,100
1245970555,295152,714,4
1245970555,229587,714,4
1245970556,112814,714,3
1245970557,242142,714,3
1245970560,135267,714,8
1245970560,201196,714,3
1245970560,216510,714,100
1245970560,27539,714,100
1245970560,117017,714,100
1245970562,223771,714,100
1245970563,165872,714,100
1245970563,219346,714,3
1245970563,139713,714,5
1245970563,119247,714,4
1245970563,93652,714,100
1245970564,102361,714,100
1245970565,329677,714,100
1245970566,318526,714,100
1245970567,223847,714,100
1245970568,308749,714,3
1245970568,92321,714,3
1245970569,173629,714,3
1245970569,244806,714,100
1245970571,122211,714,4
1245970572,295716,714,1
1245970572,128559,714,100
1245970573,194701,714,100
1245970573,78587,714,3
1245970574,314302,714,3
1245970574,61115,714,3
1245970575,229027,714,100
1245970575,104052,714,100
1245970576,45590,714,100
1245970576,285108,714,3
1245970577,102766,714,3
1245970577,46775,714,3
1245970578,296901,714,5
1245970579,279626,714,4
1245970580,60081,714,6
1245970580,90220,714,3
1245970581,7174,714,100
1245970581,8636,714,4
1245970583,61303,714,3
1245970583,260420,714,100
1245970583,11143,714,4
1245970584,15561,714,3
1245970584,170605,714,4
1245970585,290543,714,100
1245970585,136503,714,100
1245970585,316371,714,100
1245970586,331627,714,3
1245970586,17855,714,2
1245970587,260502,714,100
1245970588,82039,714,100
1245970588,47658,714,4
1245970589,52030,714,3
1245970589,119765,714,100
1245970589,282764,714,3
1245970590,38100,714,3
1245970592,91900,714,100
1245970592,240557,714,100
1245970592,259808,714,100
1245970592,315595,714,100
1245970593,158583,714,100
1245970593,284988,714,100
1245970596,9611,714,3
1245970596,317869,714,3
1245970596,285563,714,100
1245970597,222984,714,100
1245970598,108233,714,3
1245970598,134643,714,7
1245970598,232855,714,4
1245970599,177625,714,4
1245970599,138548,714,100
1245970599,276034,714,3
1245970600,203731,714,3
1245970601,274213,714,4
1245970601,271397,714,100
1245970602,250636,714,3
1245970602,21548,714,100
1245970602,71599,714,4
1245970604,56196,714,100
1245970604,208386,714,2
1245970604,87622,714,3
1245970604,209587,714,100
1245970605,162817,714,4
1245970605,225243,714,100
1245970605,159355,714,100
1245970605,87674,714,100
1245970605,156206,714,100
1245970606,160954,714,4
1245970607,248335,714,100
1245970607,137594,714,100
1245970607,293016,714,100
1245970607,64746,714,100
1245970607,127807,714,3
1245970608,330823,714,3
1245970609,102163,714,100
1245970610,50805,714,100
1245970610,150204,714,2
1245970610,22395,714,100
1245970611,14286,714,100
1245970611,211123,714,100
1245970612,34791,714,100
1245970614,130544,714,4
1245970614,134308,714,3
1245970614,70205,714,100
1245970616,115053,714,3
1245970617,155522,714,100
1245970617,90616,714,3
1245970617,9426,714,100
1245970618,167542,714,3
1245970618,149988,714,3
1245970618,21498,714,3
1245970619,293281,714,100
1245970619,159979,714,100
1245970619,251457,714,3
1245970622,78339,714,4
1245970623,270052,714,100
1245970623,224252,714,100
1245970624,136398,714,3
1245970624,300491,714,7
1245970624,179246,714,100
1245970626,124352,714,100
1245970626,84584,714,2
1245970626,253329,714,100
1245970626,286579,714,100
1245970628,301073,714,100
1245970628,32164,714,5
1245970628,212825,714,100
1245970629,44489,714,4
1245970629,16608,714,100
1245970629,253105,714,3
1245970629,220833,714,100
1245970629,129113,714,2
1245970630,320994,714,2
1245970630,34042,714,100
1245970631,136884,714,100
1245970633,92926,714,4
1245970636,303518,714,100
1245970636,182630,714,100
1245970637,309960,714,100
1245970637,204400,714,5
1245970637,44693,714,100
1245970637,263279,714,100
1245970637,257671,714,100
1245970638,266008,714,100
1245970638,201962,714,4
1245970638,20922,714,3
1245970639,263670,714,100
1245970639,195867,714,3
1245970640,327125,714,100
1245970640,236493,714,3
1245970640,100893,714,4
1245970642,68231,714,3
1245970643,64359,714,3
1245970644,313763,714,3
1245970644,196557,714,100
1245970645,308308,714,3
1245970645,32830,714,100
1245970646,49820,714,4
1245970646,177056,714,4
1245970646,32266,714,3
1245970646,145504,714,3
1245970646,308551,714,3
1245970647,228808,714,4
1245970647,139350,714,3
1245970650,56719,714,3
1245970652,150280,714,100
1245970653,114183,714,100
1245970653,101249,714,4
1245970654,181495,714,3
1245970654,214561,714,100
1245970656,15293,714,100
1245970656,265545,714,100
1245970657,231088,714,3
1245970658,328203,714,3
1245970659,173972,714,100
1245970659,121936,714,100
1245970660,7692,714,2
1245970660,164182,714,100
1245970661,265060,714,100
1245970661,231410,714,3
1245970662,310108,714,100
1245970662,182725,714,3
1245970662,273631,714,4
1245970663,219194,714,100
1245970663,243056,714,3
1245970663,323046,714,3
1245970664,52230,714,4
1245970664,335499,714,3
1245970664,301832,714,3
1245970664,41729,714,100
1245970666,294391,714,100
1245970667,285662,714,100
1245970667,92097,714,100
1245970668,326091,714,3
1245970668,108558,714,4
1245970669,218826,714,100
1245970670,151484,714,100
1245970670,171147,714,100
1245970670,121359,714,3
1245970671,152400,714,3
1245970671,39233,714,3
1245970671,299663,714,100
1245970673,203924,714,3
1245970673,82841,714,100
1245970674,237120,714,4
1245970675,4576,714,3
1245970675,142058,714,4
1245970675,210562,714,3
1245970676,234015,714,3
1245970676,40542,714,100
1245970678,301198,714,100
1245970679,235676,714,4
1245970679,92624,714,3
1245970680,318584,714,3
1245970682,265252,714,100
1245970682,192167,714,5
1245970683,224589,714,3
1245970684,75065,714,3
1245970684,170508,714,100
1245970684,308095,714,3
1245970685,89959,714,3
1245970686,52470,714,100
1245970688,279419,714,4
1245970688,256417,714,3
1245970688,1552,714,3
1245970689,172108,714,100
1245970690,227417,714,4
1245970691,93048,714,100
1245970692,80263,714,100
1245970692,93206,714,3
1245970692,99288,714,4
1245970693,205019,714,4
1245970695,303037,714,100
1245970696,1083,714,3
1245970697,83341,714,3
1245970697,335034,714,100
1245970697,224667,714,4
1245970698,19522,714,3
1245970698,144542,714,3
1245970698,319773,714,100
1245970698,81427,714,100
1245970699,72184,714,2
1245970700,212622,714,100
1245970702,284309,714,3
1245970704,223240,714,4
1245970706,246371,714,100
1245970706,329736,714,100
1245970707,333381,714,4
1245970710,34321,714,4
1245970710,315658,714,100
1245970710,251101,714,3
1245970711,235824,714,100
1245970712,242380,714,3
1245970712,267226,714,4
1245970714,143289,714,2
1245970714,28271,714,100
1245970714,171908,714,4
1245970715,315568,714,3
1245970715,101210,714,3
1245970716,179457,714,3
1245970717,60184,714,3
1245970718,136501,714,100
1245970718,37043,714,3
1245970718,10306,714,100
1245970719,42743,714,4
1245970720,326837,714,100
1245970720,248578,714,100
1245970721,21861,714,100
1245970722,107465,714,100
1245970722,50778,714,100
1245970722,237958,714,4
1245970723,109697,714,3
1245970723,159501,714,100
1245970723,153417,714,3
1245970723,142731,714,100
1245970725,237672,714,100
1245970726,72106,714,100
1245970726,35001,714,3
1245970726,152187,714,4
1245970728,308785,714,100
1245970728,22809,714,3
1245970729,38930,714,3
1245970729,57764,714,3
1245970730,278965,714,3
1245970730,142140,714,5
1245970732,236441,714,100
1245970732,227295,714,3
1245970734,165303,714,2
1245970734,324751,714,100
1245970734,31187,714,3
1245970736,163371,714,3
1245970736,11527,714,100
1245970736,246708,714,100
1245970738,115134,714,100
1245970739,178437,714,100
1245970739,169750,714,1
1245970739,283815,714,100
1245970739,15870,714,3
1245970740,209899,714,100
1245970740,220898,714,4
1245970741,127799,714,3
1245970741,230905,714,4
1245970741,204143,714,100
1245970741,145422,714,3
1245970741,248594,714,3
1245970742,38086,714,3
1245970743,269171,714,3
1245970744,49309,714,3
1245970745,150571,714,100
1245970745,203938,714,3
1245970747,141329,714,100
1245970748,316628,714,4
1245970748,122770,714,100
1245970748,221322,714,3
1245970749,219196,714,100
1245970750,73118,714,100
1245970750,44137,714,100
1245970751,180404,714,3
1245970751,286515,714,4
1245970753,103237,714,100
1245970753,258409,714,100
1245970754,222180,714,4
1245970754,7297,714,100
1245970755,272185,714,3
1245970756,56045,714,100
1245970756,134527,714,100
1245970756,300724,714,100
1245970757,280244,714,4
1245970757,24112,714,6
1245970758,204744,714,3
1245970758,47766,714,2
1245970758,35543,714,3
1245970759,271170,714,3
1245970759,166931,714,4
1245970759,85746,714,4
1245970759,44523,714,100
1245970760,121097,714,3
1245970760,124286,714,100
1245970760,47004,714,4
1245970761,25219,714,3
1245970762,205006,714,3
1245970762,21215,714,100
1245970762,55400,714,4
1245970762,254864,714,3
1245970763,23079,714,3
1245970764,286084,714,100
1245970765,48822,714,100
1245970765,14546,714,3
1245970766,179802,714,3
1245970766,95271,714,100
1245970767,49782,714,100
1245970768,217598,714,100
1245970769,115761,714,100
1245970770,90646,714,4
1245970771,260886,714,100
1245970771,128051,714,4
1245970771,190141,714,4
1245970772,301763,714,3
1245970773,246011,714,100
1245970774,7845,714,4
1245970774,161202,714,100
1245970776,228227,714,100
1245970776,307358,714,100
1245970777,202645,714,100
1245970777,29817,714,100
1245970777,75658,714,100
1245970778,243635,714,2
1245970781,5099,714,2
1245970781,321235,714,3
1245970784,149415,714,100
1245970785,9515,714,100
1245970785,40146,714,3
1245970785,154674,714,100
1245970787,72601,714,5
1245970789,98300,714,2
1245970789,22827,714,100
1245970790,68057,714,2
1245970790,241519,714,3
1245970793,276047,714,4
1245970794,10234,714,3
1245970794,201865,714,3
1245970795,182509,714,3
1245970797,111888,714,100
1245970798,77881,714,2
1245970798,310639,714,4
1245970798,295195,714,2
1245970799,226520,714,100
1245970799,226248,714,4
1245970800,108501,714,100
1245970801,69698,714,3
1245970801,9884,714,3
1245970801,52317,714,100
1245970801,311013,714,100
1245970802,87571,714,3
1245970802,151913,714,100
1245970803,45240,714,3
1245970803,60817,714,100
1245970804,92825,714,100
1245970805,10606,714,3
1245970805,220611,714,3
1245970807,50578,714,100
1245970807,249661,714,4
1245970807,36027,714,100
1245970807,121239,714,100
1245970808,107450,714,100
1245970808,75528,714,4
1245970808,154573,714,4
1245970809,216027,714,2
1245970810,32116,714,100
1245970810,36594,714,2
1245970811,275000,714,4
1245970812,198624,714,3
1245970812,155879,714,100
1245970814,301377,714,3
1245970814,45185,714,4
1245970814,227216,714,4
1245970814,164266,714,100
1245970815,167147,714,100
1245970816,128709,714,100
1245970817,44465,714,3
1245970817,180066,714,3
1245970817,76418,714,100
1245970818,171929,714,3
1245970818,39113,714,3
1245970818,273187,714,4
1245970819,222518,714,100
1245970819,317886,714,3
1245970821,250806,714,3
1245970822,253584,714,100
1245970822,33303,714,3
1245970823,99200,714,3
1245970824,170922,714,100
1245970824,247384,714,4
1245970826,10878,714,100
1245970826,5000,714,4
1245970827,71719,714,100
1245970827,65661,714,100
1245970828,7829,714,100
1245970829,244525,714,100
1245970829,181440,714,3
1245970829,206065,714,4
1245970829,311813,714,100
1245970830,267594,714,4
1245970830,301460,714,100
1245970831,245117,714,3
1245970831,180579,714,3
1245970831,94914,714,3
1245970831,154743,714,100
1245970831,186016,714,100
1245970832,233486,714,5
1245970832,173345,714,3
1245970834,162098,714,100
1245970836,203962,714,100
1245970836,36752,714,4
1245970837,309048,714,100
1245970837,36442,714,100
1245970838,308196,714,3
1245970840,169247,714,3
1245970841,25666,714,100
1245970841,115540,714,100
1245970841,7441,714,100
1245970841,184530,714,3
1245970842,112227,714,3
1245970842,192982,714,100
1245970842,278282,714,5
1245970843,106726,714,100
1245970843,326891,714,2
1245970843,30562,714,100
1245970843,108822,714,100
1245970844,181642,714,3
1245970844,165705,714,3
1245970845,172038,714,100
1245970846,301186,714,3
1245970846,6627,714,4
1245970848,206587,714,100
1245970849,317701,714,100
1245970849,249463,714,100
1245970850,221347,714,4
1245970850,245205,714,100
1245970851,202228,714,100
1245970852,185015,714,5
1245970853,157789,714,100
1245970853,24985,714,5
1245970854,171621,714,3
1245970854,256923,714,100
1245970855,157044,714,2
1245970856,320419,714,3
1245970856,19332,714,100
1245970856,201908,714,3
1245970856,282629,714,4
1245970857,54574,714,4
1245970858,236121,714,3
1245970858,9651,714,3
1245970861,286223,714,100
1245970861,143237,714,4
1245970861,24076,714,3
1245970861,331779,714,3
1245970862,255360,714,3
1245970862,292583,714,100
1245970862,201395,714,100
1245970863,8637,714,3
1245970864,327974,714,4
1245970864,113526,714,3
1245970865,219719,714,3
1245970865,254577,714,100
1245970865,299672,714,3
1245970865,100971,714,3
1245970866,266594,714,3
1245970866,99112,714,3
1245970867,53786,714,4
1245970868,301631,714,100
1245970868,46588,714,5
1245970869,20695,714,100
1245970869,236208,714,3
1245970869,318974,714,4
1245970870,303543,714,3
1245970871,327304,714,100
1245970871,152689,714,3
1245970872,165079,714,100
1245970872,228154,714,100
1245970872,148803,714,3
1245970872,34069,714,100
1245970875,294113,714,100
1245970875,311897,714,2
1245970875,265829,714,2
1245970875,142209,714,3
1245970877,12851,714,3
1245970878,83349,714,100
1245970879,46897,714,3
1245970879,132552,714,100
1245970880,283604,714,4
1245970881,241996,714,1
1245970883,209039,714,100
1245970883,289705,714,4
1245970884,15975,714,4
1245970885,324368,714,3
1245970885,193305,714,3
1245970885,50151,714,3
1245970886,93986,714,100
1245970886,269593,714,3
1245970887,97021,714,3
1245970889,229569,714,100
1245970889,105411,714,100
1245970890,30582,714,4
1245970890,517,714,100
1245970891,58494,714,3
1245970891,108683,714,3
1245970891,112694,714,2
1245970892,92835,714,3
1245970892,41987,714,100
1245970893,92255,714,100
1245970896,225796,714,100
1245970897,311800,714,100
1245970899,2068,714,3
1245970899,127976,714,2
1245970900,303540,714,3
1245970904,253491,714,3
1245970905,47961,714,100
1245970905,320574,714,100
1245970905,169951,714,4
1245970905,207830,714,100
1245970906,253916,714,100
1245970906,45916,714,3
1245970907,154255,714,4
1245970909,77441,714,3
1245970909,198012,714,4
1245970909,159811,714,100
1245970909,242714,714,3
1245970910,31135,714,3
1245970910,301269,714,4
1245970912,25592,714,100
1245970914,180036,714,100
1245970914,156050,714,7
1245970915,26690,714,3
1245970916,265514,714,3
1245970917,132291,714,100
1245970917,201878,714,3
1245970917,30299,714,3
1245970918,226482,714,3
1245970918,282789,714,100
1245970919,194748,714,3
1245970921,57297,714,3
1245970921,204592,714,4
1245970923,256701,714,100
1245970924,220400,714,100
1245970925,260412,714,3
1245970926,324694,714,3
1245970927,109000,714,100
1245970929,247866,714,100
1245970929,138950,714,2
1245970929,306552,714,4
1245970935,75440,714,4
1245970935,316168,714,3
1245970938,181238,714,100
1245970940,318569,714,4
1245970941,252082,714,3
1245970941,236747,714,3
1245970941,75373,714,4
1245970941,249299,714,100
1245970941,270905,714,3
1245970942,135689,714,3
1245970942,242598,714,2
1245970942,260660,714,3
1245970943,134600,714,3
1245970944,162015,714,3
1245970944,143930,714,100
1245970944,331334,714,3
1245970949,155113,714,3
1245970950,130099,714,3
1245970951,74053,714,3
1245970951,767,714,3
1245970951,181155,714,4
1245970952,306160,714,100
1245970954,177774,714,3
1245970954,171800,714,100
1245970955,280073,714,100
1245970955,144129,714,3
1245970955,184856,714,3
1245970955,285898,714,3
1245970955,242493,714,4
1245970955,207718,714,4
1245970956,8160,714,4
1245970956,335074,714,3
1245970956,142643,714,100
1245970957,211685,714,4
1245970957,12074,714,4
1245970958,164994,714,3
1245970958,68919,714,4
1245970959,209032,714,4
1245970959,227395,714,3
1245970960,211771,714,4
1245970960,65771,714,3
1245970960,93241,714,3
1245970960,36121,714,100
1245970960,232246,714,100
1245970961,95609,714,2
1245970961,27454,714,100
1245970962,172071,714,2
1245970962,2406,714,3
1245970962,251366,714,100
1245970962,294124,714,3
